Region,Location,date,month,year,year2,time,INI,PF_20Hz
ONA,SE,28/02/2005,Feb,2005,2004/2005,21:43:12,13.3,21.5
ONA,SE,28/02/2005,Feb,2005,2004/2005,21:43:12,12.8,23.4
ONA,SE,28/02/2005,Feb,2005,2004/2005,21:43:12,13.3,21.5
ONA,SE,28/02/2005,Feb,2005,2004/2005,21:43:12,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.4,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,11.8,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,23.4
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.4,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,19.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,11.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,11.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,11.7,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.4,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,22.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,13.9,20.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.2,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.8,21.5
ONA,SE,24/03/2005,Mar,2005,2004/2005,00:19:32,12.3,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,13.3,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,22.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,22.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,22.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,22.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,21.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,22.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,22.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.8,20.5
ONA,SE,28/03/2005,Mar,2005,2004/2005,10:11:10,12.3,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,13.3,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,23.4
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.3,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.3,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,13.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,13.4,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,11:59:58,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.3,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,22.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,21.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,12.8,20.5
ONA,SE,13/03/2005,Mar,2005,2004/2005,12:39:03,13.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,26.4
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,11.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,11.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,23.4
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,11.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,23.4
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,11.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,23.4
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.2,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,23.4
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,20.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.8,21.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,22.5
ONA,CE,01/10/2002,Oct,2002,2002/2003,14:22:40,12.3,21.5
