Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	UNIT
827	Spectrogram 1	1	1294.504602495	1295.375859014	67.9	1381.1	0.871	1313.2	328.1	17
828	Spectrogram 1	1	1298.095469028	1299.206636763	384.9	2241.5	1.111	1856.6	796.9	Z
829	Spectrogram 1	1	1299.827471225	1300.067382441	45.3	1675.5	0.240	1630.2	140.6	19
830	Spectrogram 1	1	1300.092636253	1300.812369899	67.9	1675.5	0.720	1607.6	328.1	17
831	Spectrogram 1	1	1301.670999512	1301.885656916	0.0	1517.0	0.215	1517.0	140.6	19
832	Spectrogram 1	1	1301.948791446	1302.264464098	22.6	1517.0	0.316	1494.4	328.1	18
833	Spectrogram 1	1	1302.769540341	1302.958943932	0.0	1562.3	0.189	1562.3	140.6	19
834	Spectrogram 1	1	1303.047332275	1303.678677579	45.3	1562.3	0.631	1517.0	328.1	17
835	Spectrogram 1	1	1305.332802275	1306.305074042	384.9	2400.0	0.972	2015.1	843.8	Z
836	Spectrogram 1	1	1306.919455540	1307.121486037	0.0	1584.9	0.202	1584.9	140.6	19
837	Spectrogram 1	1	1307.184620567	1307.891727308	22.6	1517.0	0.707	1494.4	328.1	17
838	Spectrogram 1	1	1308.535699517	1308.712476203	0.0	1607.5	0.177	1607.5	140.6	19
839	Spectrogram 1	1	1308.826118357	1309.078656479	22.6	1562.3	0.253	1539.7	328.1	18
840	Spectrogram 1	1	1309.558478910	1309.710001783	0.0	1494.3	0.152	1494.3	140.6	19
841	Spectrogram 1	1	1309.798390125	1310.467616147	67.9	1449.1	0.669	1381.2	375.0	17
842	Spectrogram 1	1	1311.225230512	1311.364126479	67.9	1471.7	0.139	1403.8	187.5	19
843	Spectrogram 1	1	1311.452514821	1311.768187473	45.3	1471.7	0.316	1426.4	328.1	18
844	Spectrogram 1	1	1312.841124318	1314.533129732	181.1	2083.0	1.692	1901.9	796.9	Z
845	Spectrogram 1	1	1315.140857009	1315.292379882	0.0	1426.4	0.152	1426.4	140.6	19
846	Spectrogram 1	1	1315.342887506	1316.151009495	67.9	1449.1	0.808	1381.2	328.1	17
847	Spectrogram 1	1	1319.206720765	1320.040096566	45.3	1517.0	0.833	1471.7	328.1	17
848	Spectrogram 1	1	1322.311793642	1323.763887841	226.4	2037.7	1.452	1811.3	796.9	Z
849	Spectrogram 1	1	1324.357352427	1324.508875300	0.0	1584.9	0.152	1584.9	140.6	19
850	Spectrogram 1	1	1324.572009830	1325.203355134	22.6	1584.9	0.631	1562.3	328.1	17
851	Spectrogram 1	1	1326.087238559	1326.238761432	22.6	1471.7	0.152	1449.1	187.5	19
852	Spectrogram 1	1	1326.327149775	1326.567060990	45.3	1494.3	0.240	1449.0	375.0	18
853	Spectrogram 1	1	1327.072137233	1327.274167730	0.0	1471.7	0.202	1471.7	187.5	19
854	Spectrogram 1	1	1327.286794636	1327.981274471	22.6	1426.4	0.694	1403.8	375.0	17
855	Spectrogram 1	1	1329.130322924	1330.582417122	339.6	2015.1	1.452	1675.5	796.9	Z
856	Spectrogram 1	1	1331.150627896	1331.289523863	22.6	1335.8	0.139	1313.2	187.5	19
857	Spectrogram 1	1	1331.352658393	1331.971376791	22.6	1358.5	0.619	1335.9	328.1	17
858	Spectrogram 1	1	1332.577468282	1332.741618061	0.0	1426.4	0.164	1426.4	187.5	19
859	Spectrogram 1	1	1332.804752592	1333.170932868	67.9	1494.3	0.366	1426.4	328.1	17
860	Spectrogram 1	1	1333.561315815	1333.750719406	113.2	1449.1	0.189	1335.9	187.5	19
861	Spectrogram 1	1	1333.788600124	1334.053765152	45.3	1471.7	0.265	1426.4	656.2	18
862	Spectrogram 1	1	1334.413631975	1334.546214489	0.0	1494.3	0.133	1494.3	0.0	19
863	Spectrogram 1	1	1334.596722113	1335.101798356	0.0	1471.7	0.505	1471.7	328.1	17
864	Spectrogram 1	1	1335.659908240	1337.730720836	249.1	2218.9	2.071	1969.8	796.9	Z
865	Spectrogram 1	1	1338.349439234	1339.397472438	45.3	1562.3	1.048	1517.0	421.9	Y
866	Spectrogram 1	1	1342.604706582	1343.387574759	0.0	1562.3	0.783	1562.3	375.0	17
867	Spectrogram 1	1	1345.723552383	1347.743857355	271.7	2173.6	2.020	1901.9	750.0	Z
868	Spectrogram 1	1	1348.622915837	1349.330022578	67.9	1607.5	0.707	1539.6	328.1	17
869	Spectrogram 1	1	1350.529578655	1350.706355340	45.3	1607.5	0.177	1562.2	46.9	19
870	Spectrogram 1	1	1350.832624401	1351.022027992	67.9	1630.2	0.189	1562.3	421.9	18
871	Spectrogram 1	1	1351.716507826	1352.183703351	90.6	1562.3	0.467	1471.7	421.9	17
872	Spectrogram 1	1	1353.358005616	1355.176280091	271.7	2196.2	1.818	1924.5	703.1	Z
873	Spectrogram 1	1	1355.839541456	1356.496140572	45.3	1426.4	0.657	1381.1	421.9	19
874	Spectrogram 1	1	1357.342143279	1357.683069743	135.8	1471.7	0.341	1335.9	468.8	17
875	Spectrogram 1	1	1358.377549577	1358.806864384	45.3	1879.2	0.429	1833.9	46.9	X
876	Spectrogram 1	1	1359.160417754	1359.501344218	90.6	1856.6	0.341	1766.0	1031.2	X
877	Spectrogram 1	1	1359.892778306	1360.221077864	45.3	1811.3	0.328	1766.0	1031.2	X
878	Spectrogram 1	1	1360.524123610	1360.801915544	90.6	1788.7	0.278	1698.1	1125.0	X
879	Spectrogram 1	1	1361.231230350	1361.572156814	203.8	1879.2	0.341	1675.4	1078.1	X
880	Spectrogram 1	1	1361.950963997	1362.340135762	317.1	1951.3	0.389	1634.2	1078.1	X
881	Spectrogram 1	1	1362.885355046	1363.403058195	339.6	1834.0	0.518	1494.4	1078.1	X
882	Spectrogram 1	1	1366.064062348	1368.134874944	271.7	2150.9	2.071	1879.2	843.8	Z
883	Spectrogram 1	1	1370.887540469	1371.531512679	67.9	1403.8	0.644	1335.9	421.9	17
884	Spectrogram 1	1	1373.438175496	1373.880117209	113.2	1471.7	0.442	1358.5	421.9	17
885	Spectrogram 1	1	1374.751187669	1375.066860321	158.5	2037.7	0.316	1879.2	328.1	X
886	Spectrogram 1	1	1375.382532973	1375.685578719	407.5	2083.0	0.303	1675.5	1125.0	X
887	Spectrogram 1	1	1376.089639713	1376.405312365	135.8	2060.4	0.316	1924.6	1125.0	X
888	Spectrogram 1	1	1376.784119548	1377.125046012	135.8	2128.3	0.341	1992.5	1078.1	X
889	Spectrogram 1	1	1377.465972476	1377.781645128	67.9	2083.0	0.316	2015.1	1171.9	X
890	Spectrogram 1	1	1378.059437061	1378.375109713	181.1	2083.0	0.316	1901.9	1078.1	X
891	Spectrogram 1	1	1378.791797614	1379.056962641	226.4	2173.6	0.265	1947.2	1078.1	X
892	Spectrogram 1	1	1379.385262199	1379.637800321	226.4	2105.7	0.253	1879.3	1125.0	X
893	Spectrogram 1	1	1379.953472973	1380.269145625	203.8	2105.7	0.316	1901.9	1125.0	X
894	Spectrogram 1	1	1380.584818277	1380.887864022	158.5	2083.0	0.303	1924.5	1218.8	X
895	Spectrogram 1	1	1381.178282862	1381.468701702	203.8	2105.7	0.290	1901.9	1218.8	X
896	Spectrogram 1	1	1381.872762696	1382.112673912	249.1	2105.7	0.240	1856.6	1171.9	X
897	Spectrogram 1	1	1382.504108000	1382.832407558	271.7	2105.7	0.328	1834.0	1171.9	X
898	Spectrogram 1	1	1385.919069822	1388.255047446	181.1	2196.2	2.336	2015.1	843.8	Z
899	Spectrogram 1	1	1391.007712971	1391.714819711	135.8	1584.9	0.707	1449.1	421.9	17
900	Spectrogram 1	1	1393.116406285	1393.432078937	158.5	2128.3	0.316	1969.8	1031.2	X
901	Spectrogram 1	1	1393.810886120	1394.088678053	158.5	2173.6	0.278	2015.1	1125.0	X
902	Spectrogram 1	1	1394.517992860	1394.783157887	181.1	2083.0	0.265	1901.9	1125.0	X
903	Spectrogram 1	1	1395.098830539	1395.414503191	203.8	2150.9	0.316	1947.1	1125.0	X
904	Spectrogram 1	1	1395.805937280	1396.134236838	181.1	2128.3	0.328	1947.2	1125.0	X
905	Spectrogram 1	1	1396.449909489	1396.740328329	181.1	2105.7	0.290	1924.6	1125.0	X
906	Spectrogram 1	1	1397.093881699	1397.384300539	158.5	2105.7	0.290	1947.2	1125.0	X
907	Spectrogram 1	1	1397.699973191	1397.965138219	181.1	2105.7	0.265	1924.6	1125.0	X
908	Spectrogram 1	1	1398.297693260	1398.562858288	158.5	2105.7	0.265	1947.2	1078.1	X
909	Spectrogram 1	1	1398.929038564	1399.206830497	181.1	2105.7	0.278	1924.6	1218.8	X
910	Spectrogram 1	1	1399.509876243	1399.800295083	271.7	2128.3	0.290	1856.6	1171.9	X
911	Spectrogram 1	1	1400.242236796	1400.557909448	249.1	2196.2	0.316	1947.1	1171.9	X
912	Spectrogram 1	1	1400.961970442	1401.340777624	226.4	2128.3	0.379	1901.9	1218.8	X
913	Spectrogram 1	1	1404.382327197	1406.642543384	384.9	2264.2	2.260	1879.3	890.6	Z
914	Spectrogram 1	1	1409.407835815	1410.001300400	158.5	1426.4	0.593	1267.9	656.2	17
915	Spectrogram 1	1	1411.655425096	1411.983724654	181.1	2060.4	0.328	1879.3	1218.8	X
916	Spectrogram 1	1	1412.501427804	1412.817100455	158.5	2128.3	0.316	1969.8	1078.1	X
917	Spectrogram 1	1	1413.221161450	1413.536834102	181.1	2060.4	0.316	1879.3	1078.1	X
918	Spectrogram 1	1	1413.865133660	1414.206060124	135.8	2060.4	0.341	1924.6	1078.1	X
919	Spectrogram 1	1	1414.736390179	1415.052062831	203.8	2083.0	0.316	1879.2	421.9	X
920	Spectrogram 1	1	1415.418243107	1415.759169571	158.5	2083.0	0.341	1924.5	1171.9	X
921	Spectrogram 1	1	1416.150603660	1416.466276311	226.4	2150.9	0.316	1924.5	1218.8	X
922	Spectrogram 1	1	1416.882964212	1417.198636864	158.5	2105.7	0.316	1947.2	1171.9	X
923	Spectrogram 1	1	1417.577444046	1417.867862886	294.3	2105.7	0.290	1811.4	1312.5	X
924	Spectrogram 1	1	1418.195209054	1418.510881705	249.1	2060.4	0.316	1811.3	1218.8	X
925	Spectrogram 1	1	1420.636736433	1423.212625273	498.1	2354.7	2.576	1856.6	796.9	Z
926	Spectrogram 1	1	1425.332306060	1425.951024457	203.8	1562.3	0.619	1358.5	468.8	17
927	Spectrogram 1	1	1428.804705231	1431.153309761	452.8	2173.6	2.349	1720.8	984.4	Z
928	Spectrogram 1	1	1432.246164956	1432.713360481	203.8	1675.5	0.467	1471.7	796.9	20
929	Spectrogram 1	1	1434.508360876	1434.937675683	267.7	1695.2	0.429	1427.5	421.9	20
930	Spectrogram 1	1	1435.947737280	1438.501308561	602.2	2230.5	2.554	1628.3	937.5	16
931	Spectrogram 1	1	1438.876308540	1439.376308511	223.0	1829.0	0.500	1606.0	796.9	20
932	Spectrogram 1	1	1440.304879885	1440.876308424	256.5	1929.4	0.571	1672.9	796.9	Y
933	Spectrogram 1	1	1441.537022671	1442.072736926	223.0	1873.6	0.536	1650.6	937.5	Y
934	Spectrogram 1	1	1442.769165457	1445.751308142	490.7	2408.9	2.982	1918.2	750.0	16
935	Spectrogram 1	1	1446.608450949	1447.554879466	223.0	1806.7	0.946	1583.7	703.1	20
936	Spectrogram 1	1	1451.322736391	1452.126307773	290.0	1739.8	0.804	1449.8	703.1	20
937	Spectrogram 1	1	1454.615165204	1456.525879380	535.3	2208.2	1.911	1672.9	890.6	16
938	Spectrogram 1	1	1456.929389915	1457.679389871	223.0	1695.2	0.750	1472.2	703.1	20
939	Spectrogram 1	1	1458.875818374	1459.518675479	267.7	1628.3	0.643	1360.6	562.5	20
940	Spectrogram 1	1	1461.232961094	1463.465103822	513.0	2230.5	2.232	1717.5	703.1	16
941	Spectrogram 1	1	1463.768675233	1464.357960914	156.1	1605.9	0.589	1449.8	703.1	20
942	Spectrogram 1	1	1465.036532303	1465.893675110	223.0	1628.3	0.857	1405.3	562.5	20
943	Spectrogram 1	1	1466.822246485	1467.197246464	245.4	1695.2	0.375	1449.8	421.9	20
944	Spectrogram 1	1	1468.197246406	1470.911531963	401.5	2297.4	2.714	1895.9	703.1	16
945	Spectrogram 1	1	1471.679389061	1472.804388996	200.7	1829.0	1.125	1628.3	468.8	20
946	Spectrogram 1	1	1476.107141809	1476.982141759	200.7	1583.6	0.875	1382.9	562.5	20
947	Spectrogram 1	1	1479.774083251	1481.631226001	267.7	2275.1	1.857	2007.4	843.8	16
948	Spectrogram 1	1	1481.884185911	1482.973471562	290.0	1583.6	1.089	1293.6	562.5	20
949	Spectrogram 1	1	1484.268114345	1484.893114308	200.7	1605.9	0.625	1405.2	562.5	20
950	Spectrogram 1	1	1486.464542789	1487.660971291	513.0	2230.5	1.196	1717.5	984.4	16
951	Spectrogram 1	1	1487.928828418	1488.839542651	178.4	1605.9	0.911	1427.5	562.5	20
952	Spectrogram 1	1	1490.464542557	1491.071685379	200.7	1672.9	0.607	1472.2	562.5	20
953	Spectrogram 1	1	1491.875256762	1493.732399511	312.3	2185.9	1.857	1873.6	703.1	16
954	Spectrogram 1	1	1493.946685213	1495.232399424	133.8	1539.0	1.286	1405.2	421.9	20
955	Spectrogram 1	1	1498.831591209	1499.920876861	111.5	1605.9	1.089	1494.4	421.9	20
956	Spectrogram 1	1	1502.396875340	1503.659565948	475.5	2377.4	1.263	1901.9	843.8	Z
957	Spectrogram 1	1	1503.987865506	1505.149540865	22.6	1630.2	1.162	1607.6	421.9	17
958	Spectrogram 1	1	1506.298589318	1507.056203682	113.2	1652.8	0.758	1539.6	468.8	17
959	Spectrogram 1	1	1508.621940036	1509.796242301	339.6	2400.0	1.174	2060.4	796.9	Z
960	Spectrogram 1	1	1510.086661140	1510.995798378	113.2	1652.8	0.909	1539.6	515.6	17
961	Spectrogram 1	1	1512.631155721	1513.350889367	113.2	1788.7	0.720	1675.5	421.9	17
962	Spectrogram 1	1	1514.499937820	1515.813136052	294.3	2241.5	1.313	1947.2	703.1	Z
963	Spectrogram 1	1	1516.128808704	1517.025319035	158.5	1766.0	0.897	1607.5	421.9	17
964	Spectrogram 1	1	1518.022844615	1519.045624008	67.9	1698.1	1.023	1630.2	421.9	17
965	Spectrogram 1	1	1522.483329694	1523.619751241	67.9	1517.0	1.136	1449.1	375.0	17
966	Spectrogram 1	1	1526.094624832	1527.281554003	271.7	2286.8	1.187	2015.1	281.2	Z
967	Spectrogram 1	1	1527.575546661	1528.522564617	67.9	1607.5	0.947	1539.6	328.1	17
968	Spectrogram 1	1	1529.394295448	1529.685322089	78.4	1619.8	0.291	1541.4	375.0	20
969	Spectrogram 1	1	1530.345271876	1531.267036020	113.2	1652.8	0.922	1539.6	328.1	17
970	Spectrogram 1	1	1532.403457567	1533.906059390	271.7	2332.1	1.503	2060.4	281.2	Z
971	Spectrogram 1	1	1534.158597511	1535.004600218	67.9	1494.3	0.846	1426.4	421.9	17
972	Spectrogram 1	1	1535.724124885	1536.051529856	52.3	1515.3	0.327	1463.0	515.6	20
973	Spectrogram 1	1	1536.613815668	1537.712356497	45.3	1539.6	1.099	1494.3	328.1	17
974	Spectrogram 1	1	1537.939640806	1539.922065060	67.9	2083.0	1.982	2015.1	656.2	Z
975	Spectrogram 1	1	1540.364006773	1540.566037270	22.6	1471.7	0.202	1449.1	46.9	19
976	Spectrogram 1	1	1540.620417334	1541.516927666	45.3	1449.1	0.897	1403.8	375.0	17
977	Spectrogram 1	1	1544.711534903	1545.835329544	22.6	1562.3	1.124	1539.7	328.1	17
978	Spectrogram 1	1	1548.040026840	1550.098212530	67.9	2196.2	2.058	2128.3	703.1	Z
979	Spectrogram 1	1	1550.522132404	1550.837805056	22.6	1562.3	0.316	1539.7	46.9	19
980	Spectrogram 1	1	1550.900939587	1551.620673233	67.9	1449.1	0.720	1381.2	328.1	17
981	Spectrogram 1	1	1552.390914504	1552.580318095	22.6	1449.1	0.189	1426.5	281.2	19
982	Spectrogram 1	1	1552.643452625	1552.883363841	67.9	1449.1	0.240	1381.2	375.0	18
983	Spectrogram 1	1	1553.325305553	1553.502082238	22.6	1381.1	0.177	1358.5	234.4	19
984	Spectrogram 1	1	1553.565216769	1554.398592570	45.3	1358.5	0.833	1313.2	375.0	17
985	Spectrogram 1	1	1555.522387210	1557.037615940	271.7	2173.6	1.515	1901.9	750.0	Z
986	Spectrogram 1	1	1557.442455943	1557.669740252	22.6	1494.3	0.227	1471.7	140.6	19
987	Spectrogram 1	1	1557.720247876	1558.439981523	45.3	1471.7	0.720	1426.4	375.0	17
988	Spectrogram 1	1	1558.995565390	1559.184968981	0.0	1449.1	0.189	1449.1	140.6	19
989	Spectrogram 1	1	1559.253831405	1559.455861902	22.6	1426.4	0.202	1403.8	515.6	18
990	Spectrogram 1	1	1559.916743974	1560.106147565	0.0	1426.4	0.189	1426.4	140.6	19
991	Spectrogram 1	1	1560.188222455	1560.769060134	22.6	1358.5	0.581	1335.9	421.9	17
992	Spectrogram 1	1	1562.287538999	1564.206828723	90.6	2083.0	1.919	1992.4	703.1	Z
993	Spectrogram 1	1	1564.711904966	1564.863427839	22.6	1403.8	0.152	1381.2	140.6	19
994	Spectrogram 1	1	1564.939189275	1565.797818888	22.6	1381.1	0.859	1358.5	375.0	17
995	Spectrogram 1	1	1569.030306844	1569.977324800	0.0	1403.8	0.947	1403.8	281.2	17
996	Spectrogram 1	1	1572.325929330	1574.131576899	135.8	2150.9	1.806	2015.1	703.1	Z
997	Spectrogram 1	1	1574.654591583	1574.932383517	0.0	1335.8	0.278	1335.8	140.6	19
998	Spectrogram 1	1	1574.982891141	1575.828893848	22.6	1290.6	0.846	1268.0	328.1	17
999	Spectrogram 1	1	1576.409731528	1576.573881307	0.0	1335.8	0.164	1335.8	140.6	19
1000	Spectrogram 1	1	1576.649642743	1576.927434677	22.6	1358.5	0.278	1335.9	375.0	18
1001	Spectrogram 1	1	1577.293614953	1577.571406887	22.6	1335.8	0.278	1313.2	140.6	19
1002	Spectrogram 1	1	1577.609287605	1578.329021252	0.0	1335.8	0.720	1335.8	375.0	17
1003	Spectrogram 1	1	1579.377054456	1581.359478710	135.8	2060.4	1.982	1924.6	656.2	Z
1004	Spectrogram 1	1	1581.804948862	1582.082740795	0.0	1449.1	0.278	1449.1	140.6	19
1005	Spectrogram 1	1	1582.133248420	1582.852982066	22.6	1449.1	0.720	1426.5	375.0	17
1006	Spectrogram 1	1	1583.395939027	1583.623223337	0.0	1449.1	0.227	1449.1	140.6	19
1007	Spectrogram 1	1	1583.711611679	1583.989403613	22.6	1426.4	0.278	1403.8	375.0	18
1008	Spectrogram 1	1	1584.305076265	1584.544987480	0.0	1403.8	0.240	1403.8	140.6	19
1009	Spectrogram 1	1	1584.608122011	1585.327855657	0.0	1403.8	0.720	1403.8	234.4	17
1010	Spectrogram 1	1	1586.855711292	1588.434074552	203.8	2083.0	1.578	1879.2	281.2	Z
1011	Spectrogram 1	1	1589.065419856	1589.292704165	22.6	1267.9	0.227	1245.3	140.6	19
1012	Spectrogram 1	1	1589.355838695	1590.315483557	45.3	1222.6	0.960	1177.3	281.2	17
1013	Spectrogram 1	1	1593.290427963	1594.262699731	0.0	1313.2	0.972	1313.2	281.2	17
1014	Spectrogram 1	1	1596.409273763	1598.492713266	113.2	2128.3	2.083	2015.1	140.6	Z
1015	Spectrogram 1	1	1599.126959481	1599.316363073	0.0	1381.1	0.189	1381.1	140.6	19
1016	Spectrogram 1	1	1599.392124509	1600.162365780	22.6	1335.8	0.770	1313.2	281.2	17
1017	Spectrogram 1	1	1601.526071636	1601.765982851	0.0	1449.1	0.240	1449.1	140.6	19
1018	Spectrogram 1	1	1601.803863570	1602.561477934	45.3	1403.8	0.758	1358.5	328.1	17
1019	Spectrogram 1	1	1604.935336277	1606.551580254	181.1	2128.3	1.616	1947.2	234.4	Z
1020	Spectrogram 1	1	1607.195552464	1607.460717492	0.0	1267.9	0.265	1267.9	140.6	19
1021	Spectrogram 1	1	1607.498598210	1608.281466387	0.0	1267.9	0.783	1267.9	281.2	17
1022	Spectrogram 1	1	1609.695679867	1609.935591083	0.0	1245.3	0.240	1245.3	140.6	19
1023	Spectrogram 1	1	1609.998725613	1610.781593790	22.6	1222.6	0.783	1200.0	281.2	17
1024	Spectrogram 1	1	1612.640365032	1614.774312159	407.5	2150.9	2.134	1743.4	421.9	Z
1025	Spectrogram 1	1	1615.519299618	1615.733957021	0.0	1449.1	0.215	1449.1	140.6	19
1026	Spectrogram 1	1	1615.822345363	1616.579959728	0.0	1449.1	0.758	1449.1	234.4	17
1027	Spectrogram 1	1	1619.408386689	1620.342777739	22.6	1494.3	0.934	1471.7	234.4	17
1028	Spectrogram 1	1	1622.933517110	1624.587641806	203.0	2097.7	1.654	1894.7	281.2	Z
1029	Spectrogram 1	1	1625.269494734	1625.547286668	22.6	1375.9	0.278	1353.3	140.6	19
1030	Spectrogram 1	1	1625.559913574	1626.342781751	22.6	1353.4	0.783	1330.8	234.4	17
1031	Spectrogram 1	1	1627.756995231	1627.946398822	22.6	1398.5	0.189	1375.9	140.6	19
1032	Spectrogram 1	1	1628.022160259	1628.716640093	0.0	1375.9	0.694	1375.9	281.2	17
1033	Spectrogram 1	1	1630.484406944	1632.264800700	225.6	2142.9	1.780	1917.3	234.4	Z
1034	Spectrogram 1	1	1632.820384568	1633.022415065	0.0	1421.1	0.202	1421.1	140.6	19
1035	Spectrogram 1	1	1633.072922689	1633.767402523	22.6	1398.5	0.694	1375.9	281.2	17
1036	Spectrogram 1	1	1634.426228184	1634.628258682	22.6	1511.3	0.202	1488.7	140.6	19
1037	Spectrogram 1	1	1634.678766306	1635.019692770	0.0	1533.8	0.341	1533.8	234.4	17
1038	Spectrogram 1	1	1635.423753764	1635.688918792	0.0	1556.4	0.265	1556.4	140.6	19
1039	Spectrogram 1	1	1635.726799510	1636.433906251	45.1	1533.8	0.707	1488.7	234.4	17
1040	Spectrogram 1	1	1637.216774427	1639.325467742	338.3	2255.6	2.109	1917.3	515.6	Z
1041	Spectrogram 1	1	1639.994693764	1640.196724261	22.6	1556.4	0.202	1533.8	140.6	19
1042	Spectrogram 1	1	1640.234604979	1641.105861499	67.7	1556.4	0.871	1488.7	234.4	17
1043	Spectrogram 1	1	1644.164084177	1645.123729038	0.0	1624.1	0.960	1624.1	234.4	17
1044	Spectrogram 1	1	1647.611229535	1649.366369480	225.6	2210.5	1.755	1984.9	843.8	Z
1045	Spectrogram 1	1	1650.029915707	1650.257200016	0.0	1511.3	0.227	1511.3	140.6	19
1046	Spectrogram 1	1	1650.345588359	1651.040068193	22.6	1511.3	0.694	1488.7	281.2	17
1047	Spectrogram 1	1	1652.277504989	1652.479535486	0.0	1511.3	0.202	1511.3	140.6	19
1048	Spectrogram 1	1	1652.542670016	1653.174015320	0.0	1533.8	0.631	1533.8	281.2	17
1049	Spectrogram 1	1	1655.105931950	1656.368622557	270.7	2120.3	1.263	1849.6	843.8	Z
1050	Spectrogram 1	1	1656.870431609	1657.135596637	22.6	1533.8	0.265	1511.2	140.6	19
1051	Spectrogram 1	1	1657.196318563	1657.865544585	0.0	1511.3	0.669	1511.3	281.2	17
1052	Spectrogram 1	1	1658.370620828	1658.572651326	45.1	1488.7	0.202	1443.6	140.6	19
1053	Spectrogram 1	1	1658.623158950	1658.951458508	45.1	1466.2	0.328	1421.1	140.6	18
1054	Spectrogram 1	1	1659.317638784	1659.570176906	22.6	1421.1	0.253	1398.5	140.6	19
1055	Spectrogram 1	1	1659.595430718	1660.277283646	0.0	1398.5	0.682	1398.5	234.4	17
1056	Spectrogram 1	1	1661.514720441	1662.638515082	203.0	2188.0	1.124	1985.0	234.4	Z
1057	Spectrogram 1	1	1663.017322264	1663.244606574	0.0	1330.8	0.227	1330.8	140.6	19
1058	Spectrogram 1	1	1663.282487292	1664.103236187	45.1	1353.4	0.821	1308.3	281.2	17
1059	Spectrogram 1	1	1667.284356093	1668.231374048	22.6	1421.1	0.947	1398.5	234.4	17
1060	Spectrogram 1	1	1670.718874545	1671.981565153	406.0	2233.1	1.263	1827.1	796.9	Z
1061	Spectrogram 1	1	1672.398253053	1672.638164269	22.6	1375.9	0.240	1353.3	140.6	19
1062	Spectrogram 1	1	1672.663418081	1673.294763385	0.0	1375.9	0.631	1375.9	234.4	17
1063	Spectrogram 1	1	1674.191273716	1674.431184932	45.1	1285.7	0.240	1240.6	140.6	19
1064	Spectrogram 1	1	1674.481692556	1674.860499738	67.7	1308.3	0.379	1240.6	281.2	18
1065	Spectrogram 1	1	1675.138291672	1675.352949075	22.6	1375.9	0.215	1353.3	140.6	19
1066	Spectrogram 1	1	1675.416083606	1676.110563440	22.6	1398.5	0.694	1375.9	281.2	17
1067	Spectrogram 1	1	1677.350906985	1678.550463063	203.0	2097.7	1.200	1894.7	796.9	Z
1068	Spectrogram 1	1	1678.941897151	1679.194435273	0.0	1511.3	0.253	1511.3	93.8	19
1069	Spectrogram 1	1	1679.244942897	1679.952049637	0.0	1466.2	0.707	1466.2	281.2	17
1070	Spectrogram 1	1	1680.381364444	1680.596021847	0.0	1443.6	0.215	1443.6	140.6	19
1071	Spectrogram 1	1	1680.659156377	1680.924321405	0.0	1511.3	0.265	1511.3	234.4	18
1072	Spectrogram 1	1	1681.252620963	1681.492532178	0.0	1488.7	0.240	1488.7	140.6	19
1073	Spectrogram 1	1	1681.555666709	1682.262773449	0.0	1488.7	0.707	1488.7	375.0	17
1074	Spectrogram 1	1	1684.297625485	1686.014884712	249.1	2309.4	1.717	2060.3	703.1	Z
1075	Spectrogram 1	1	1686.473815215	1686.726353337	22.6	1449.1	0.253	1426.5	140.6	19
1076	Spectrogram 1	1	1686.809685888	1687.630434783	0.0	1449.1	0.821	1449.1	375.0	17
1077	Spectrogram 1	1	1690.344998198	1691.216254718	0.0	1517.0	0.871	1517.0	234.4	17
1078	Spectrogram 1	1	1693.766889745	1695.181103226	181.1	2173.6	1.414	1992.5	796.9	Z
1079	Spectrogram 1	1	1695.724060187	1695.963971402	0.0	1358.5	0.240	1358.5	140.6	19
1080	Spectrogram 1	1	1696.014479027	1696.620570518	22.6	1358.5	0.606	1335.9	375.0	17
1081	Spectrogram 1	1	1697.412167054	1697.614197551	11.3	1392.5	0.202	1381.2	140.6	19
1082	Spectrogram 1	1	1697.689958987	1698.043512357	67.9	1358.5	0.354	1290.6	281.2	18
1083	Spectrogram 1	1	1698.258169761	1698.548588601	45.3	1358.5	0.290	1313.2	140.6	19
1084	Spectrogram 1	1	1698.611723131	1699.255695341	0.0	1335.8	0.644	1335.8	234.4	17
1085	Spectrogram 1	1	1700.531012854	1701.907345617	249.1	2128.3	1.376	1879.2	890.6	Z
1086	Spectrogram 1	1	1702.374541142	1702.551317827	0.0	1222.6	0.177	1222.6	140.6	19
1087	Spectrogram 1	1	1702.652333075	1703.296305285	22.6	1200.0	0.644	1177.4	234.4	17
1088	Spectrogram 1	1	1703.927650589	1704.129681086	0.0	1154.7	0.202	1154.7	140.6	19
1089	Spectrogram 1	1	1704.192815617	1704.432726832	67.9	1154.7	0.240	1086.8	515.6	18
1090	Spectrogram 1	1	1704.849414733	1705.038818324	0.0	1200.0	0.189	1200.0	140.6	19
1091	Spectrogram 1	1	1705.114579760	1705.783805782	45.3	1222.6	0.669	1177.3	421.9	17
1092	Spectrogram 1	1	1706.422279419	1708.429957485	226.4	2173.6	2.008	1947.2	796.9	Z
1093	Spectrogram 1	1	1709.061302788	1709.263333286	45.3	1426.4	0.202	1381.1	46.9	19
1094	Spectrogram 1	1	1709.301214004	1710.058828369	67.9	1426.4	0.758	1358.5	234.4	17
1095	Spectrogram 1	1	1713.152420357	1713.998423064	0.0	1494.3	0.846	1494.3	375.0	17
